2024-06-24 16:54:45,179 INFO    StreamThr :3217576 [internal.py:wandb_internal():86] W&B internal server running at pid: 3217576, started at: 2024-06-24 16:54:45.178229
2024-06-24 16:54:45,181 DEBUG   HandlerThread:3217576 [handler.py:handle_request():146] handle_request: status
2024-06-24 16:54:45,217 INFO    WriterThread:3217576 [datastore.py:open_for_write():87] open: /net/holy-nfsisilon/ifs/rc_labs/eddy_lab/Lab/protein_annotation_dl/PSALM/beta_release/wandb/run-20240624_165445-kwbnjke9/run-kwbnjke9.wandb
2024-06-24 16:54:45,219 DEBUG   SenderThread:3217576 [sender.py:send():382] send: header
2024-06-24 16:54:45,240 DEBUG   SenderThread:3217576 [sender.py:send():382] send: run
2024-06-24 16:54:45,456 INFO    SenderThread:3217576 [dir_watcher.py:__init__():211] watching files in: /net/holy-nfsisilon/ifs/rc_labs/eddy_lab/Lab/protein_annotation_dl/PSALM/beta_release/wandb/run-20240624_165445-kwbnjke9/files
2024-06-24 16:54:45,456 INFO    SenderThread:3217576 [sender.py:_start_run_threads():1136] run started: kwbnjke9 with start time 1719262485.180289
2024-06-24 16:54:45,486 DEBUG   HandlerThread:3217576 [handler.py:handle_request():146] handle_request: check_version
2024-06-24 16:54:45,486 DEBUG   SenderThread:3217576 [sender.py:send_request():409] send_request: check_version
2024-06-24 16:54:45,563 DEBUG   HandlerThread:3217576 [handler.py:handle_request():146] handle_request: run_start
2024-06-24 16:54:45,589 DEBUG   HandlerThread:3217576 [system_info.py:__init__():27] System info init
2024-06-24 16:54:45,589 DEBUG   HandlerThread:3217576 [system_info.py:__init__():42] System info init done
2024-06-24 16:54:45,589 INFO    HandlerThread:3217576 [system_monitor.py:start():194] Starting system monitor
2024-06-24 16:54:45,589 INFO    SystemMonitor:3217576 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-24 16:54:45,590 INFO    HandlerThread:3217576 [system_monitor.py:probe():214] Collecting system info
2024-06-24 16:54:45,599 INFO    SystemMonitor:3217576 [interfaces.py:start():190] Started cpu monitoring
2024-06-24 16:54:45,602 INFO    SystemMonitor:3217576 [interfaces.py:start():190] Started disk monitoring
2024-06-24 16:54:45,602 INFO    SystemMonitor:3217576 [interfaces.py:start():190] Started gpu monitoring
2024-06-24 16:54:45,603 INFO    SystemMonitor:3217576 [interfaces.py:start():190] Started memory monitoring
2024-06-24 16:54:45,603 INFO    SystemMonitor:3217576 [interfaces.py:start():190] Started network monitoring
2024-06-24 16:54:45,603 DEBUG   HandlerThread:3217576 [system_info.py:probe():151] Probing system
2024-06-24 16:54:45,607 DEBUG   HandlerThread:3217576 [system_info.py:_probe_git():136] Probing git
2024-06-24 16:54:45,640 DEBUG   HandlerThread:3217576 [system_info.py:_probe_git():144] Probing git done
2024-06-24 16:54:45,640 DEBUG   HandlerThread:3217576 [system_info.py:probe():199] Probing system done
2024-06-24 16:54:45,640 DEBUG   HandlerThread:3217576 [system_monitor.py:probe():223] {'os': 'Linux-4.18.0-513.18.1.el8_9.x86_64-x86_64-with-glibc2.28', 'python': '3.10.0', 'heartbeatAt': '2024-06-24T20:54:45.603933', 'startedAt': '2024-06-24T20:54:45.133745', 'docker': None, 'cuda': None, 'args': ('-m', 'clan', '-rt', '../dev/data', '-o', 'models/batch_clan', '-l', 'True', '-ne', '30', '-lr', '0.001', '-v', 'False', '-ns', '4'), 'state': 'running', 'program': '/net/holy-nfsisilon/ifs/rc_labs/eddy_lab/Lab/protein_annotation_dl/PSALM/beta_release/psalm_train.py', 'codePathLocal': 'psalm_train.py', 'codePath': 'beta_release/psalm_train.py', 'git': {'remote': 'git@github.com:Protein-Sequence-Annotation/PSALM.git', 'commit': '3a0b30c8fef6f1fe15ed748152c0405b711aebd5'}, 'email': 'arpan_sarkar@g.harvard.edu', 'root': '/net/holy-nfsisilon/ifs/rc_labs/eddy_lab/Lab/protein_annotation_dl/PSALM', 'host': 'holygpu7c0920.rc.fas.harvard.edu', 'username': 'kumareshk', 'executable': '/n/eddy_lab/Lab/protein_annotation_dl/envs/protllm/bin/python', 'cpu_count': 48, 'cpu_count_logical': 48, 'cpu_freq': {'current': 3273.719270833337, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 3194.157, 'min': 0.0, 'max': 0.0}, {'current': 3194.157, 'min': 0.0, 'max': 0.0}, {'current': 3194.157, 'min': 0.0, 'max': 0.0}, {'current': 3194.157, 'min': 0.0, 'max': 0.0}, {'current': 3992.114, 'min': 0.0, 'max': 0.0}, {'current': 3992.464, 'min': 0.0, 'max': 0.0}, {'current': 3194.157, 'min': 0.0, 'max': 0.0}, {'current': 3194.157, 'min': 0.0, 'max': 0.0}, {'current': 3194.157, 'min': 0.0, 'max': 0.0}, {'current': 3194.157, 'min': 0.0, 'max': 0.0}, {'current': 3194.157, 'min': 0.0, 'max': 0.0}, {'current': 3194.157, 'min': 0.0, 'max': 0.0}, {'current': 3194.157, 'min': 0.0, 'max': 0.0}, {'current': 3992.01, 'min': 0.0, 'max': 0.0}, {'current': 3194.157, 'min': 0.0, 'max': 0.0}, {'current': 3194.157, 'min': 0.0, 'max': 0.0}, {'current': 3194.157, 'min': 0.0, 'max': 0.0}, {'current': 3194.157, 'min': 0.0, 'max': 0.0}, {'current': 3194.157, 'min': 0.0, 'max': 0.0}, {'current': 3194.157, 'min': 0.0, 'max': 0.0}, {'current': 3194.157, 'min': 0.0, 'max': 0.0}, {'current': 3194.157, 'min': 0.0, 'max': 0.0}, {'current': 3194.157, 'min': 0.0, 'max': 0.0}, {'current': 3194.157, 'min': 0.0, 'max': 0.0}, {'current': 3822.173, 'min': 0.0, 'max': 0.0}, {'current': 3194.157, 'min': 0.0, 'max': 0.0}, {'current': 3194.157, 'min': 0.0, 'max': 0.0}, {'current': 3194.157, 'min': 0.0, 'max': 0.0}, {'current': 3194.157, 'min': 0.0, 'max': 0.0}, {'current': 3194.157, 'min': 0.0, 'max': 0.0}, {'current': 3991.013, 'min': 0.0, 'max': 0.0}, {'current': 3194.157, 'min': 0.0, 'max': 0.0}, {'current': 3194.157, 'min': 0.0, 'max': 0.0}, {'current': 3194.157, 'min': 0.0, 'max': 0.0}, {'current': 3194.157, 'min': 0.0, 'max': 0.0}, {'current': 3194.157, 'min': 0.0, 'max': 0.0}, {'current': 3194.157, 'min': 0.0, 'max': 0.0}, {'current': 3194.157, 'min': 0.0, 'max': 0.0}, {'current': 3194.157, 'min': 0.0, 'max': 0.0}, {'current': 3194.157, 'min': 0.0, 'max': 0.0}, {'current': 3194.157, 'min': 0.0, 'max': 0.0}, {'current': 3194.157, 'min': 0.0, 'max': 0.0}, {'current': 3194.157, 'min': 0.0, 'max': 0.0}, {'current': 3194.157, 'min': 0.0, 'max': 0.0}, {'current': 3194.157, 'min': 0.0, 'max': 0.0}, {'current': 3194.157, 'min': 0.0, 'max': 0.0}, {'current': 3194.157, 'min': 0.0, 'max': 0.0}, {'current': 3194.157, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 49.9755859375, 'used': 13.553714752197266}}, 'gpu': 'NVIDIA A100-SXM4-80GB', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA A100-SXM4-80GB', 'memory_total': 85899345920}], 'memory': {'total': 1006.9827156066895}}
2024-06-24 16:54:45,640 INFO    HandlerThread:3217576 [system_monitor.py:probe():224] Finished collecting system info
2024-06-24 16:54:45,640 INFO    HandlerThread:3217576 [system_monitor.py:probe():227] Publishing system info
2024-06-24 16:54:45,640 DEBUG   HandlerThread:3217576 [system_info.py:_save_conda():208] Saving list of conda packages installed into the current environment
2024-06-24 16:54:46,479 INFO    Thread-13 :3217576 [dir_watcher.py:_on_file_created():271] file/dir created: /net/holy-nfsisilon/ifs/rc_labs/eddy_lab/Lab/protein_annotation_dl/PSALM/beta_release/wandb/run-20240624_165445-kwbnjke9/files/conda-environment.yaml
2024-06-24 16:54:48,800 DEBUG   HandlerThread:3217576 [system_info.py:_save_conda():220] Saving conda packages done
2024-06-24 16:54:48,805 INFO    HandlerThread:3217576 [system_monitor.py:probe():229] Finished publishing system info
2024-06-24 16:54:48,809 DEBUG   SenderThread:3217576 [sender.py:send():382] send: files
2024-06-24 16:54:48,809 INFO    SenderThread:3217576 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-06-24 16:54:48,835 DEBUG   HandlerThread:3217576 [handler.py:handle_request():146] handle_request: python_packages
2024-06-24 16:54:48,835 DEBUG   SenderThread:3217576 [sender.py:send_request():409] send_request: python_packages
2024-06-24 16:54:48,836 DEBUG   HandlerThread:3217576 [handler.py:handle_request():146] handle_request: stop_status
2024-06-24 16:54:48,836 DEBUG   HandlerThread:3217576 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-24 16:54:48,839 DEBUG   SenderThread:3217576 [sender.py:send_request():409] send_request: stop_status
2024-06-24 16:54:49,044 DEBUG   SenderThread:3217576 [sender.py:send():382] send: telemetry
2024-06-24 16:54:49,048 DEBUG   SenderThread:3217576 [sender.py:send():382] send: exit
2024-06-24 16:54:49,048 INFO    SenderThread:3217576 [sender.py:send_exit():589] handling exit code: 1
2024-06-24 16:54:49,048 INFO    SenderThread:3217576 [sender.py:send_exit():591] handling runtime: 3
2024-06-24 16:54:49,052 INFO    SenderThread:3217576 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-06-24 16:54:49,052 INFO    SenderThread:3217576 [sender.py:send_exit():597] send defer
2024-06-24 16:54:49,052 DEBUG   HandlerThread:3217576 [handler.py:handle_request():146] handle_request: defer
2024-06-24 16:54:49,052 INFO    HandlerThread:3217576 [handler.py:handle_request_defer():172] handle defer: 0
2024-06-24 16:54:49,052 DEBUG   SenderThread:3217576 [sender.py:send_request():409] send_request: defer
2024-06-24 16:54:49,052 INFO    SenderThread:3217576 [sender.py:send_request_defer():613] handle sender defer: 0
2024-06-24 16:54:49,052 INFO    SenderThread:3217576 [sender.py:transition_state():617] send defer: 1
2024-06-24 16:54:49,052 DEBUG   HandlerThread:3217576 [handler.py:handle_request():146] handle_request: defer
2024-06-24 16:54:49,052 INFO    HandlerThread:3217576 [handler.py:handle_request_defer():172] handle defer: 1
2024-06-24 16:54:49,052 DEBUG   SenderThread:3217576 [sender.py:send_request():409] send_request: defer
2024-06-24 16:54:49,052 INFO    SenderThread:3217576 [sender.py:send_request_defer():613] handle sender defer: 1
2024-06-24 16:54:49,052 INFO    SenderThread:3217576 [sender.py:transition_state():617] send defer: 2
2024-06-24 16:54:49,052 DEBUG   HandlerThread:3217576 [handler.py:handle_request():146] handle_request: defer
2024-06-24 16:54:49,052 INFO    HandlerThread:3217576 [handler.py:handle_request_defer():172] handle defer: 2
2024-06-24 16:54:49,053 INFO    HandlerThread:3217576 [system_monitor.py:finish():203] Stopping system monitor
2024-06-24 16:54:49,053 DEBUG   SystemMonitor:3217576 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-06-24 16:54:49,053 DEBUG   SystemMonitor:3217576 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-06-24 16:54:49,053 DEBUG   SystemMonitor:3217576 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-06-24 16:54:49,064 INFO    HandlerThread:3217576 [interfaces.py:finish():202] Joined cpu monitor
2024-06-24 16:54:49,064 INFO    HandlerThread:3217576 [interfaces.py:finish():202] Joined disk monitor
2024-06-24 16:54:49,110 INFO    wandb-upload_0:3217576 [upload_job.py:push():131] Uploaded file /tmp/tmpacp89vwzwandb/gsqcn06q-wandb-metadata.json
2024-06-24 16:54:49,172 INFO    HandlerThread:3217576 [interfaces.py:finish():202] Joined gpu monitor
2024-06-24 16:54:49,172 INFO    HandlerThread:3217576 [interfaces.py:finish():202] Joined memory monitor
2024-06-24 16:54:49,172 INFO    HandlerThread:3217576 [interfaces.py:finish():202] Joined network monitor
2024-06-24 16:54:49,172 DEBUG   SenderThread:3217576 [sender.py:send_request():409] send_request: defer
2024-06-24 16:54:49,172 INFO    SenderThread:3217576 [sender.py:send_request_defer():613] handle sender defer: 2
2024-06-24 16:54:49,172 INFO    SenderThread:3217576 [sender.py:transition_state():617] send defer: 3
2024-06-24 16:54:49,172 DEBUG   HandlerThread:3217576 [handler.py:handle_request():146] handle_request: defer
2024-06-24 16:54:49,172 INFO    HandlerThread:3217576 [handler.py:handle_request_defer():172] handle defer: 3
2024-06-24 16:54:49,172 DEBUG   SenderThread:3217576 [sender.py:send_request():409] send_request: defer
2024-06-24 16:54:49,172 INFO    SenderThread:3217576 [sender.py:send_request_defer():613] handle sender defer: 3
2024-06-24 16:54:49,172 INFO    SenderThread:3217576 [sender.py:transition_state():617] send defer: 4
2024-06-24 16:54:49,172 DEBUG   HandlerThread:3217576 [handler.py:handle_request():146] handle_request: defer
2024-06-24 16:54:49,172 INFO    HandlerThread:3217576 [handler.py:handle_request_defer():172] handle defer: 4
2024-06-24 16:54:49,172 DEBUG   SenderThread:3217576 [sender.py:send_request():409] send_request: defer
2024-06-24 16:54:49,172 INFO    SenderThread:3217576 [sender.py:send_request_defer():613] handle sender defer: 4
2024-06-24 16:54:49,172 INFO    SenderThread:3217576 [sender.py:transition_state():617] send defer: 5
2024-06-24 16:54:49,172 DEBUG   HandlerThread:3217576 [handler.py:handle_request():146] handle_request: defer
2024-06-24 16:54:49,172 INFO    HandlerThread:3217576 [handler.py:handle_request_defer():172] handle defer: 5
2024-06-24 16:54:49,173 DEBUG   SenderThread:3217576 [sender.py:send():382] send: summary
2024-06-24 16:54:49,177 INFO    SenderThread:3217576 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-06-24 16:54:49,177 DEBUG   SenderThread:3217576 [sender.py:send_request():409] send_request: defer
2024-06-24 16:54:49,177 INFO    SenderThread:3217576 [sender.py:send_request_defer():613] handle sender defer: 5
2024-06-24 16:54:49,177 INFO    SenderThread:3217576 [sender.py:transition_state():617] send defer: 6
2024-06-24 16:54:49,177 DEBUG   HandlerThread:3217576 [handler.py:handle_request():146] handle_request: defer
2024-06-24 16:54:49,177 INFO    HandlerThread:3217576 [handler.py:handle_request_defer():172] handle defer: 6
2024-06-24 16:54:49,178 DEBUG   SenderThread:3217576 [sender.py:send_request():409] send_request: defer
2024-06-24 16:54:49,178 INFO    SenderThread:3217576 [sender.py:send_request_defer():613] handle sender defer: 6
2024-06-24 16:54:49,180 DEBUG   HandlerThread:3217576 [handler.py:handle_request():146] handle_request: status_report
2024-06-24 16:54:49,504 INFO    Thread-13 :3217576 [dir_watcher.py:_on_file_modified():288] file/dir modified: /net/holy-nfsisilon/ifs/rc_labs/eddy_lab/Lab/protein_annotation_dl/PSALM/beta_release/wandb/run-20240624_165445-kwbnjke9/files/conda-environment.yaml
2024-06-24 16:54:49,504 INFO    Thread-13 :3217576 [dir_watcher.py:_on_file_created():271] file/dir created: /net/holy-nfsisilon/ifs/rc_labs/eddy_lab/Lab/protein_annotation_dl/PSALM/beta_release/wandb/run-20240624_165445-kwbnjke9/files/output.log
2024-06-24 16:54:49,504 INFO    Thread-13 :3217576 [dir_watcher.py:_on_file_created():271] file/dir created: /net/holy-nfsisilon/ifs/rc_labs/eddy_lab/Lab/protein_annotation_dl/PSALM/beta_release/wandb/run-20240624_165445-kwbnjke9/files/wandb-summary.json
2024-06-24 16:54:49,504 INFO    Thread-13 :3217576 [dir_watcher.py:_on_file_created():271] file/dir created: /net/holy-nfsisilon/ifs/rc_labs/eddy_lab/Lab/protein_annotation_dl/PSALM/beta_release/wandb/run-20240624_165445-kwbnjke9/files/requirements.txt
2024-06-24 16:54:49,504 INFO    Thread-13 :3217576 [dir_watcher.py:_on_file_created():271] file/dir created: /net/holy-nfsisilon/ifs/rc_labs/eddy_lab/Lab/protein_annotation_dl/PSALM/beta_release/wandb/run-20240624_165445-kwbnjke9/files/wandb-metadata.json
2024-06-24 16:54:49,541 INFO    SenderThread:3217576 [sender.py:transition_state():617] send defer: 7
2024-06-24 16:54:49,541 DEBUG   HandlerThread:3217576 [handler.py:handle_request():146] handle_request: defer
2024-06-24 16:54:49,541 INFO    HandlerThread:3217576 [handler.py:handle_request_defer():172] handle defer: 7
2024-06-24 16:54:49,541 DEBUG   SenderThread:3217576 [sender.py:send_request():409] send_request: defer
2024-06-24 16:54:49,541 INFO    SenderThread:3217576 [sender.py:send_request_defer():613] handle sender defer: 7
2024-06-24 16:54:49,892 DEBUG   HandlerThread:3217576 [handler.py:handle_request():146] handle_request: poll_exit
2024-06-24 16:54:50,504 INFO    Thread-13 :3217576 [dir_watcher.py:_on_file_modified():288] file/dir modified: /net/holy-nfsisilon/ifs/rc_labs/eddy_lab/Lab/protein_annotation_dl/PSALM/beta_release/wandb/run-20240624_165445-kwbnjke9/files/config.yaml
2024-06-24 16:54:51,507 INFO    Thread-13 :3217576 [dir_watcher.py:_on_file_modified():288] file/dir modified: /net/holy-nfsisilon/ifs/rc_labs/eddy_lab/Lab/protein_annotation_dl/PSALM/beta_release/wandb/run-20240624_165445-kwbnjke9/files/output.log
2024-06-24 16:54:53,056 INFO    SenderThread:3217576 [sender.py:transition_state():617] send defer: 8
2024-06-24 16:54:53,057 DEBUG   SenderThread:3217576 [sender.py:send_request():409] send_request: poll_exit
2024-06-24 16:54:53,057 DEBUG   HandlerThread:3217576 [handler.py:handle_request():146] handle_request: defer
2024-06-24 16:54:53,057 INFO    HandlerThread:3217576 [handler.py:handle_request_defer():172] handle defer: 8
2024-06-24 16:54:53,057 DEBUG   SenderThread:3217576 [sender.py:send_request():409] send_request: defer
2024-06-24 16:54:53,057 INFO    SenderThread:3217576 [sender.py:send_request_defer():613] handle sender defer: 8
2024-06-24 16:54:53,057 INFO    SenderThread:3217576 [job_builder.py:build():296] Attempting to build job artifact
2024-06-24 16:54:53,058 INFO    SenderThread:3217576 [job_builder.py:_get_source_type():426] is repo sourced job
2024-06-24 16:54:53,088 INFO    SenderThread:3217576 [job_builder.py:build():402] adding wandb-job metadata file
2024-06-24 16:54:53,138 INFO    SenderThread:3217576 [sender.py:transition_state():617] send defer: 9
2024-06-24 16:54:53,138 DEBUG   HandlerThread:3217576 [handler.py:handle_request():146] handle_request: defer
2024-06-24 16:54:53,138 INFO    HandlerThread:3217576 [handler.py:handle_request_defer():172] handle defer: 9
2024-06-24 16:54:53,138 DEBUG   SenderThread:3217576 [sender.py:send():382] send: artifact
2024-06-24 16:54:53,498 INFO    SenderThread:3217576 [sender.py:send_artifact():1494] sent artifact job-git_github.com_Protein-Sequence-Annotation_PSALM.git_beta_release_psalm_train.py - {'id': 'QXJ0aWZhY3Q6OTIxNzI4OTA3', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjIyOTIxNTcyNA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6OTIxNzI4OTA3', 'versionIndex': 0}}}
2024-06-24 16:54:53,499 DEBUG   SenderThread:3217576 [sender.py:send_request():409] send_request: defer
2024-06-24 16:54:53,499 INFO    SenderThread:3217576 [sender.py:send_request_defer():613] handle sender defer: 9
2024-06-24 16:54:53,499 INFO    SenderThread:3217576 [dir_watcher.py:finish():358] shutting down directory watcher
2024-06-24 16:54:53,508 INFO    SenderThread:3217576 [dir_watcher.py:_on_file_modified():288] file/dir modified: /net/holy-nfsisilon/ifs/rc_labs/eddy_lab/Lab/protein_annotation_dl/PSALM/beta_release/wandb/run-20240624_165445-kwbnjke9/files/output.log
2024-06-24 16:54:53,508 INFO    SenderThread:3217576 [dir_watcher.py:finish():388] scan: /net/holy-nfsisilon/ifs/rc_labs/eddy_lab/Lab/protein_annotation_dl/PSALM/beta_release/wandb/run-20240624_165445-kwbnjke9/files
2024-06-24 16:54:53,509 INFO    SenderThread:3217576 [dir_watcher.py:finish():402] scan save: /net/holy-nfsisilon/ifs/rc_labs/eddy_lab/Lab/protein_annotation_dl/PSALM/beta_release/wandb/run-20240624_165445-kwbnjke9/files/conda-environment.yaml conda-environment.yaml
2024-06-24 16:54:53,509 INFO    SenderThread:3217576 [dir_watcher.py:finish():402] scan save: /net/holy-nfsisilon/ifs/rc_labs/eddy_lab/Lab/protein_annotation_dl/PSALM/beta_release/wandb/run-20240624_165445-kwbnjke9/files/config.yaml config.yaml
2024-06-24 16:54:53,509 INFO    SenderThread:3217576 [dir_watcher.py:finish():402] scan save: /net/holy-nfsisilon/ifs/rc_labs/eddy_lab/Lab/protein_annotation_dl/PSALM/beta_release/wandb/run-20240624_165445-kwbnjke9/files/wandb-metadata.json wandb-metadata.json
2024-06-24 16:54:53,509 INFO    SenderThread:3217576 [dir_watcher.py:finish():402] scan save: /net/holy-nfsisilon/ifs/rc_labs/eddy_lab/Lab/protein_annotation_dl/PSALM/beta_release/wandb/run-20240624_165445-kwbnjke9/files/requirements.txt requirements.txt
2024-06-24 16:54:53,509 INFO    SenderThread:3217576 [dir_watcher.py:finish():402] scan save: /net/holy-nfsisilon/ifs/rc_labs/eddy_lab/Lab/protein_annotation_dl/PSALM/beta_release/wandb/run-20240624_165445-kwbnjke9/files/output.log output.log
2024-06-24 16:54:53,509 INFO    SenderThread:3217576 [dir_watcher.py:finish():402] scan save: /net/holy-nfsisilon/ifs/rc_labs/eddy_lab/Lab/protein_annotation_dl/PSALM/beta_release/wandb/run-20240624_165445-kwbnjke9/files/wandb-summary.json wandb-summary.json
2024-06-24 16:54:53,509 INFO    SenderThread:3217576 [sender.py:transition_state():617] send defer: 10
